"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
3.58823612581088e-37,0.42078561272091,1,0.986,8.18117836684881e-35,"1","CD144"
1.94333715558116e-34,0.449935310588959,0.996,0.958,4.43080871472504e-32,"1","LOX-1"
6.6703591547941e-34,0.477173755089491,0.997,0.967,1.52084188729306e-31,"1","CD357"
1.91081523631208e-33,0.472253204372912,1,0.974,4.35665873879155e-31,"1","CD56-1"
1.19094720035112e-29,0.431587190970898,0.988,0.937,2.71535961680055e-27,"1","CD223"
1.80698701396378e-29,0.347111496198882,0.999,0.991,4.11993039183743e-27,"1","Galectin-9"
3.41889431300829e-27,0.563527724754831,1,0.998,7.79507903365891e-25,"1","CD2"
9.04305910733114e-25,0.350828620842146,0.998,0.974,2.0618174764715e-22,"1","CD243"
6.73328296525844e-23,0.351383466886338,0.983,0.914,1.53518851607892e-20,"1","CD24"
1.07813924951507e-22,0.487967282966556,0.941,0.806,2.45815748889436e-20,"1","CD30"
6.05439055051348e-22,0.302029522367914,0.949,0.88,1.38040104551707e-19,"1","Rag-IgG2c"
1.27840643381691e-21,0.598046996892017,0.951,0.808,2.91476666910256e-19,"1","CD126"
9.6562192278058e-19,0.394683573131966,0.937,0.81,2.20161798393972e-16,"1","CD319"
1.23938459853732e-17,0.59489228213439,0.925,0.765,2.82579688466508e-15,"1","CD294"
1.2957795561553e-16,0.310002872280813,0.973,0.926,2.95437738803407e-14,"1","CD90"
3.96632475454642e-15,0.383331758897604,0.955,0.863,9.04322044036583e-13,"1","VEGFR-3"
9.86092103836651e-15,0.349081798570474,0.999,0.993,2.24828999674756e-12,"1","CD45RO"
1.4726131457673e-13,0.34585976289916,0.994,0.953,3.35755797234945e-11,"1","GP130"
3.29036176694733e-13,0.378211910256153,0.995,0.981,7.50202482863992e-11,"1","CD45RB"
5.3251910084943e-13,0.497701056326431,0.885,0.744,1.2141435499367e-10,"1","CD140b"
1.29642388938986e-12,0.657586079346955,0.772,0.568,2.95584646780887e-10,"1","Podoplanin"
1.30441938912495e-12,0.392282200907872,0.989,0.946,2.97407620720488e-10,"1","CD96"
1.05340404613691e-11,0.43208348596549,0.987,0.982,2.40176122519215e-09,"1","CD25"
1.06427270032413e-11,0.367271585649407,0.907,0.806,2.42654175673903e-09,"1","CD1a"
6.51607136597843e-11,0.263718131148032,0.951,0.888,1.48566427144308e-08,"1","CD186"
1.91894635955171e-10,0.619738032337542,0.81,0.611,4.3751976997779e-08,"1","CD115"
4.05937229185738e-10,0.452536215969911,0.833,0.701,9.25536882543484e-08,"1","CD158f"
6.20827502411151e-10,0.325319351814417,0.98,0.92,1.41548670549742e-07,"1","CD154"
9.78119470089765e-10,0.315797463711575,0.857,0.756,2.23011239180466e-07,"1","CD307d"
1.28956961291774e-08,0.294601864494895,0.966,0.895,2.94021871745246e-06,"1","C5L2"
2.63903146621072e-08,0.257592101222461,0.956,0.88,6.01699174296043e-06,"1","CD274"
